"OBJECTID";"FECHA_OCURRENCIA_ACC";"ANO_OCURRENCIA_ACC";"FORMULARIO";"CLASE_ACC"
355521;"2020/03/14 00:00:00+00";2020;"A001136214";"ATROPELLO"
355522;"2020/03/15 00:00:00+00";2020;"A001136574";"CHOQUE"
355523;"2020/03/13 00:00:00+00";2020;"A001136514";"ATROPELLO"
355524;"2020/03/13 00:00:00+00";2020;"A001135119";"ATROPELLO"
355525;"2020/02/26 00:00:00+00";2020;"A001134438";"CHOQUE"
355526;"2020/02/26 00:00:00+00";2020;"A001133787";"CHOQUE"
355527;"2020/02/25 00:00:00+00";2020;"A001133281";"CHOQUE"
355528;"2020/02/28 00:00:00+00";2020;"A001055090";"CHOQUE"
355529;"2020/03/04 00:00:00+00";2020;"A001134891";"CHOQUE"
355530;"2020/02/11 00:00:00+00";2020;"A001132913";"CHOQUE"
355531;"2020/02/15 00:00:00+00";2020;"A001132050";"CHOQUE"
355532;"2020/03/09 00:00:00+00";2020;"A001136007";"CHOQUE"
355533;"2020/02/22 00:00:00+00";2020;"A001134135";"CHOQUE"
355534;"2020/02/22 00:00:00+00";2020;"A001133375";"ATROPELLO"
355535;"2020/02/21 00:00:00+00";2020;"A001134293";"CHOQUE"
355536;"2020/02/23 00:00:00+00";2020;"A001132706";"CHOQUE"
355537;"2020/03/05 00:00:00+00";2020;"A001135764";"CHOQUE"
355538;"2020/02/18 00:00:00+00";2020;"A001133446";"CHOQUE"
355539;"2020/03/07 00:00:00+00";2020;"A001135726";"CHOQUE"
355540;"2020/03/10 00:00:00+00";2020;"A001136262";"CHOQUE"
355541;"2020/03/07 00:00:00+00";2020;"A001135634";"CHOQUE"
355542;"2020/03/09 00:00:00+00";2020;"A001135602";"ATROPELLO"
355543;"2020/03/12 00:00:00+00";2020;"A001135596";"CHOQUE"
355544;"2020/03/13 00:00:00+00";2020;"A001136284";"ATROPELLO"
355545;"2020/03/14 00:00:00+00";2020;"A001136148";"ATROPELLO"
355546;"2020/03/13 00:00:00+00";2020;"A001136000";"CAIDA DE OCUPANTE"
355547;"2020/03/13 00:00:00+00";2020;"A001136499";"CHOQUE"
355548;"2020/02/28 00:00:00+00";2020;"A001134863";"CHOQUE"
355549;"2020/02/28 00:00:00+00";2020;"A001134443";"CHOQUE"
355550;"2020/02/28 00:00:00+00";2020;"A001135199";"CHOQUE"
355551;"2020/02/22 00:00:00+00";2020;"A001132173";"CHOQUE"
355552;"2020/02/25 00:00:00+00";2020;"A001134305";"CHOQUE"
355553;"2020/02/28 00:00:00+00";2020;"A001135003";"CHOQUE"
355554;"2020/02/17 00:00:00+00";2020;"A001133844";"CHOQUE"
355555;"2020/02/17 00:00:00+00";2020;"A001132689";"CHOQUE"
355556;"2020/02/18 00:00:00+00";2020;"A001131144";"CHOQUE"
355557;"2020/02/18 00:00:00+00";2020;"A001133671";"CHOQUE"
355558;"2020/03/02 00:00:00+00";2020;"A001131602";"CHOQUE"
355681;"2020/02/04 00:00:00+00";2020;"A001132754";"CHOQUE"
355682;"2020/02/03 00:00:00+00";2020;"A001132513";"CHOQUE"
355683;"2020/02/05 00:00:00+00";2020;"A001132677";"CHOQUE"
355684;"2020/02/04 00:00:00+00";2020;"A001131726";"CHOQUE"
355685;"2020/02/04 00:00:00+00";2020;"A001130555";"CHOQUE"
355686;"2020/02/07 00:00:00+00";2020;"A001132431";"CHOQUE"
355687;"2020/02/08 00:00:00+00";2020;"A001133001";"CHOQUE"
355688;"2020/02/09 00:00:00+00";2020;"A001133174";"CHOQUE"
355689;"2020/02/08 00:00:00+00";2020;"A001129335";"CHOQUE"
355691;"2020/02/04 00:00:00+00";2020;"A001132808";"ATROPELLO"
355692;"2020/02/05 00:00:00+00";2020;"A001132163";"CHOQUE"
355693;"2020/02/08 00:00:00+00";2020;"A001132172";"ATROPELLO"
355694;"2020/02/07 00:00:00+00";2020;"A001131481";"CHOQUE"
355695;"2020/02/07 00:00:00+00";2020;"A001131727";"CHOQUE"
355696;"2020/02/08 00:00:00+00";2020;"A001132948";"CHOQUE"
355697;"2020/02/08 00:00:00+00";2020;"A001133239";"CHOQUE"
355698;"2020/02/08 00:00:00+00";2020;"A001132409";"CHOQUE"
355699;"2020/02/09 00:00:00+00";2020;"A001132980";"CHOQUE"
355700;"2020/02/09 00:00:00+00";2020;"A001131780";"CHOQUE"
355701;"2020/01/23 00:00:00+00";2020;"A001129996";"CHOQUE"
355703;"2020/02/08 00:00:00+00";2020;"A001133168";"VOLCAMIENTO"
355705;"2020/02/09 00:00:00+00";2020;"A001131962";"CHOQUE"
355706;"2020/02/09 00:00:00+00";2020;"A001132994";"CHOQUE"
355707;"2020/02/04 00:00:00+00";2020;"A001132332";"CHOQUE"
355708;"2020/02/09 00:00:00+00";2020;"A001132428";"CHOQUE"
355709;"2020/02/11 00:00:00+00";2020;"A001133386";"CHOQUE"
355714;"2020/02/11 00:00:00+00";2020;"A001130544";"CHOQUE"
355715;"2020/02/08 00:00:00+00";2020;"A001133211";"CHOQUE"
355716;"2020/02/10 00:00:00+00";2020;"A001133465";"ATROPELLO"
355717;"2020/02/08 00:00:00+00";2020;"A001132367";"CHOQUE"
355718;"2020/02/10 00:00:00+00";2020;"A001131418";"CHOQUE"
355721;"2020/01/31 00:00:00+00";2020;"A001132205";"CHOQUE"
355735;"2020/01/24 00:00:00+00";2020;"A001131814";"ATROPELLO"
355765;"2020/03/29 00:00:00+00";2020;"A001135714";"CHOQUE"
355766;"2020/03/24 00:00:00+00";2020;"A001127604";"ATROPELLO"
355767;"2020/04/05 00:00:00+00";2020;"A001128018";"VOLCAMIENTO"
355768;"2020/03/18 00:00:00+00";2020;"A001136676";"CHOQUE"
355769;"2020/03/18 00:00:00+00";2020;"A001136158";"CHOQUE"
355770;"2020/04/15 00:00:00+00";2020;"A001128101";"ATROPELLO"
355771;"2020/03/18 00:00:00+00";2020;"A001136323";"CHOQUE"
355772;"2020/04/04 00:00:00+00";2020;"A001127763";"ATROPELLO"
355773;"2020/03/22 00:00:00+00";2020;"A001136510";"CHOQUE"
355774;"2020/03/18 00:00:00+00";2020;"A001136346";"CHOQUE"
355775;"2020/03/23 00:00:00+00";2020;"A001136205";"CHOQUE"
355776;"2020/03/18 00:00:00+00";2020;"A001136515";"ATROPELLO"
355777;"2020/03/18 00:00:00+00";2020;"A001136532";"CAIDA DE OCUPANTE"
355778;"2020/03/23 00:00:00+00";2020;"A001136696";"CHOQUE"
355779;"2020/03/24 00:00:00+00";2020;"A001127572";"ATROPELLO"
355780;"2020/04/05 00:00:00+00";2020;"A001127973";"CHOQUE"
355781;"2020/04/05 00:00:00+00";2020;"A001128055";"CHOQUE"
355782;"2020/04/15 00:00:00+00";2020;"A001127986";"CHOQUE"
355783;"2020/03/24 00:00:00+00";2020;"A001127900";"CHOQUE"
355784;"2020/03/28 00:00:00+00";2020;"A001127676";"CHOQUE"
355785;"2020/03/28 00:00:00+00";2020;"A001127921";"ATROPELLO"
355791;"2020/03/20 00:00:00+00";2020;"A001127760";"ATROPELLO"
355792;"2020/01/26 00:00:00+00";2020;"A001131835";"CHOQUE"
355794;"2020/04/06 00:00:00+00";2020;"A001127932";"ATROPELLO"
355796;"2020/01/29 00:00:00+00";2020;"A001131464";"ATROPELLO"
355803;"2020/02/13 00:00:00+00";2020;"A001133481";"CHOQUE"
355806;"2020/04/10 00:00:00+00";2020;"A001127807";"CHOQUE"
355807;"2020/04/17 00:00:00+00";2020;"A001127643";"CHOQUE"
355808;"2020/04/07 00:00:00+00";2020;"A001136378";"CHOQUE"
355809;"2020/04/05 00:00:00+00";2020;"A001128041";"CHOQUE"
355810;"2020/04/15 00:00:00+00";2020;"A001127672";"CHOQUE"
355811;"2020/04/23 00:00:00+00";2020;"A001127926";"CHOQUE"
355812;"2020/04/07 00:00:00+00";2020;"A001127862";"CHOQUE"
355813;"2020/04/06 00:00:00+00";2020;"A001127786";"CHOQUE"
355814;"2020/03/19 00:00:00+00";2020;"A001127564";"CHOQUE"
355815;"2020/04/21 00:00:00+00";2020;"A001127584";"ATROPELLO"
355816;"2020/03/31 00:00:00+00";2020;"A001135570";"CHOQUE"
355817;"2020/03/19 00:00:00+00";2020;"A001136550";"CHOQUE"
355818;"2020/03/19 00:00:00+00";2020;"A001136678";"CHOQUE"
355819;"2020/03/20 00:00:00+00";2020;"A001134318";"CHOQUE"
355820;"2020/04/18 00:00:00+00";2020;"A001127791";"CHOQUE"
355821;"2020/04/21 00:00:00+00";2020;"A001127774";"CHOQUE"
355822;"2020/04/20 00:00:00+00";2020;"A001127968";"VOLCAMIENTO"
355823;"2020/04/15 00:00:00+00";2020;"A001128115";"CHOQUE"
355824;"2020/04/20 00:00:00+00";2020;"A001136551";"CHOQUE"
355825;"2020/04/20 00:00:00+00";2020;"A001128135";"CHOQUE"
355826;"2020/04/19 00:00:00+00";2020;"A001127566";"CHOQUE"
355827;"2020/04/11 00:00:00+00";2020;"A001132768";"CHOQUE"
355828;"2020/04/17 00:00:00+00";2020;"A001128156";"CHOQUE"
355829;"2020/04/23 00:00:00+00";2020;"A001128833";"CHOQUE"
355830;"2020/04/23 00:00:00+00";2020;"A001128834";"CHOQUE"
355831;"2020/04/17 00:00:00+00";2020;"A001128120";"CHOQUE"
355832;"2020/04/19 00:00:00+00";2020;"A001128111";"CHOQUE"
355833;"2020/04/17 00:00:00+00";2020;"A001136337";"CHOQUE"
355834;"2020/03/19 00:00:00+00";2020;"A001136527";"CHOQUE"
355835;"2020/03/28 00:00:00+00";2020;"A001128011";"CHOQUE"
355836;"2020/03/28 00:00:00+00";2020;"A001135745";"CHOQUE"
355837;"2020/04/01 00:00:00+00";2020;"A001135733";"CHOQUE"
355838;"2020/04/07 00:00:00+00";2020;"A001127927";"CHOQUE"
355839;"2020/04/07 00:00:00+00";2020;"A001128080";"CHOQUE"
355840;"2020/04/18 00:00:00+00";2020;"A001135329";"ATROPELLO"
355841;"2020/04/18 00:00:00+00";2020;"A001128077";"CHOQUE"
355842;"2020/04/20 00:00:00+00";2020;"A001128070";"CHOQUE"
355843;"2020/04/20 00:00:00+00";2020;"A001127835";"CHOQUE"
355844;"2020/04/18 00:00:00+00";2020;"A001135828";"CHOQUE"
355887;"2020/04/25 00:00:00+00";2020;"A001136661";"CHOQUE"
355893;"2020/01/18 00:00:00+00";2020;"A001131218";"CHOQUE"
355903;"2020/01/26 00:00:00+00";2020;"A001131805";"ATROPELLO"
355908;"2020/04/26 00:00:00+00";2020;"A001128377";"CHOQUE"
355909;"2020/04/22 00:00:00+00";2020;"A001128059";"CHOQUE"
355910;"2020/04/24 00:00:00+00";2020;"A001128160";"CHOQUE"
355911;"2020/04/22 00:00:00+00";2020;"A001128235";"CHOQUE"
355912;"2020/04/23 00:00:00+00";2020;"A001127824";"CHOQUE"
355915;"2020/04/25 00:00:00+00";2020;"A001128324";"CHOQUE"
355916;"2020/04/25 00:00:00+00";2020;"A001128351";"CHOQUE"
355920;"2020/02/10 00:00:00+00";2020;"A001132006";"OTRO"
355926;"2020/01/18 00:00:00+00";2020;"A001061550";"ATROPELLO"
355970;"2020/01/03 00:00:00+00";2020;"A001130145";"CHOQUE"
355971;"2020/01/04 00:00:00+00";2020;"A001130056";"CHOQUE"
355972;"2020/01/04 00:00:00+00";2020;"A001129891";"CHOQUE"
355973;"2020/01/04 00:00:00+00";2020;"A001129283";"CHOQUE"
355974;"2020/01/04 00:00:00+00";2020;"A001130322";"CHOQUE"
355975;"2020/01/04 00:00:00+00";2020;"A001129029";"CHOQUE"
355976;"2020/01/04 00:00:00+00";2020;"A001129028";"CHOQUE"
355977;"2020/01/06 00:00:00+00";2020;"A001129930";"CHOQUE"
355978;"2020/01/05 00:00:00+00";2020;"A001129627";"CHOQUE"
355979;"2020/01/06 00:00:00+00";2020;"A001130131";"CHOQUE"
355980;"2020/01/06 00:00:00+00";2020;"A001130147";"CHOQUE"
355981;"2020/01/07 00:00:00+00";2020;"A001127129";"CHOQUE"
355982;"2020/01/07 00:00:00+00";2020;"A001129820";"CHOQUE"
355983;"2020/01/07 00:00:00+00";2020;"A001130167";"CHOQUE"
355984;"2020/01/07 00:00:00+00";2020;"A001129725";"CHOQUE"
355985;"2020/01/07 00:00:00+00";2020;"A001129842";"CHOQUE"
355999;"2020/01/02 00:00:00+00";2020;"A001129998";"CHOQUE"
356000;"2020/01/02 00:00:00+00";2020;"A001130149";"CHOQUE"
356001;"2020/01/02 00:00:00+00";2020;"A001130151";"CHOQUE"
356002;"2020/01/03 00:00:00+00";2020;"A001130082";"CHOQUE"
356003;"2020/01/03 00:00:00+00";2020;"A001129254";"CHOQUE"
356004;"2020/01/03 00:00:00+00";2020;"A001130275";"CHOQUE"
356005;"2020/01/04 00:00:00+00";2020;"A001128752";"CHOQUE"
356006;"2020/01/04 00:00:00+00";2020;"A001130213";"CHOQUE"
356007;"2020/01/05 00:00:00+00";2020;"A001130051";"CHOQUE"
356008;"2020/01/05 00:00:00+00";2020;"A001130172";"CHOQUE"
356009;"2020/01/08 00:00:00+00";2020;"A001130336";"CHOQUE"
356010;"2020/01/08 00:00:00+00";2020;"A001130288";"CHOQUE"
356011;"2020/01/07 00:00:00+00";2020;"A001130222";"CHOQUE"
356014;"2020/01/08 00:00:00+00";2020;"A001129262";"CHOQUE"
356051;"2020/02/07 00:00:00+00";2020;"A001133098";"CHOQUE"
356052;"2020/02/08 00:00:00+00";2020;"A001133028";"ATROPELLO"
356055;"2020/03/02 00:00:00+00";2020;"A001131601";"CHOQUE"
356056;"2020/02/16 00:00:00+00";2020;"A001130677";"CHOQUE"
356057;"2020/02/14 00:00:00+00";2020;"A001132644";"CHOQUE"
356058;"2020/02/16 00:00:00+00";2020;"A001133834";"VOLCAMIENTO"
356059;"2020/02/28 00:00:00+00";2020;"A001134395";"CHOQUE"
356060;"2020/03/01 00:00:00+00";2020;"A001134699";"OTRO"
356061;"2020/02/28 00:00:00+00";2020;"A001135198";"CHOQUE"
356062;"2020/02/22 00:00:00+00";2020;"A001133850";"CHOQUE"
356063;"2020/02/22 00:00:00+00";2020;"A001133717";"ATROPELLO"
356064;"2020/02/16 00:00:00+00";2020;"A001133260";"ATROPELLO"
356065;"2020/02/16 00:00:00+00";2020;"A001133960";"VOLCAMIENTO"
356066;"2020/02/23 00:00:00+00";2020;"A001133720";"ATROPELLO"
356067;"2020/02/29 00:00:00+00";2020;"A001135041";"ATROPELLO"
356068;"2020/02/16 00:00:00+00";2020;"A001131973";"CHOQUE"
356069;"2020/02/17 00:00:00+00";2020;"A001134048";"CHOQUE"
356070;"2020/03/06 00:00:00+00";2020;"A001135542";"ATROPELLO"
356071;"2020/03/05 00:00:00+00";2020;"A001135045";"VOLCAMIENTO"
356072;"2020/03/02 00:00:00+00";2020;"A001134972";"CHOQUE"
356073;"2020/02/20 00:00:00+00";2020;"A001133397";"CHOQUE"
356074;"2020/02/19 00:00:00+00";2020;"A001133395";"CHOQUE"
356075;"2020/02/20 00:00:00+00";2020;"A001133924";"CHOQUE"
356076;"2020/03/05 00:00:00+00";2020;"A001135512";"CHOQUE"
356077;"2020/03/02 00:00:00+00";2020;"A001131441";"CHOQUE"
356078;"2020/02/20 00:00:00+00";2020;"A001134058";"CHOQUE"
356079;"2020/02/22 00:00:00+00";2020;"A001134010";"CHOQUE"
356080;"2020/02/21 00:00:00+00";2020;"A001133858";"CHOQUE"
356081;"2020/02/20 00:00:00+00";2020;"A001132413";"CHOQUE"
356082;"2020/02/27 00:00:00+00";2020;"A001133977";"CHOQUE"
356083;"2020/02/15 00:00:00+00";2020;"A001133685";"CHOQUE"
356084;"2020/02/17 00:00:00+00";2020;"A001133541";"CHOQUE"
356085;"2020/03/06 00:00:00+00";2020;"A001135594";"CHOQUE"
356086;"2020/03/08 00:00:00+00";2020;"A001135934";"CHOQUE"
356087;"2020/03/07 00:00:00+00";2020;"A001135526";"CHOQUE"
356088;"2020/03/07 00:00:00+00";2020;"A001135079";"CHOQUE"
356089;"2020/03/08 00:00:00+00";2020;"A001132347";"CHOQUE"
356090;"2020/03/09 00:00:00+00";2020;"A001135433";"CHOQUE"
356091;"2020/03/09 00:00:00+00";2020;"A001136153";"CHOQUE"
356092;"2020/03/05 00:00:00+00";2020;"A001135379";"CHOQUE"
356093;"2020/03/10 00:00:00+00";2020;"A001135992";"ATROPELLO"
356096;"2020/03/03 00:00:00+00";2020;"A001135374";"CHOQUE"
356099;"2020/02/28 00:00:00+00";2020;"A001134934";"CHOQUE"
356101;"2020/03/16 00:00:00+00";2020;"A001136484";"CHOQUE"
356104;"2020/03/13 00:00:00+00";2020;"A001135523";"CHOQUE"
356109;"2020/02/16 00:00:00+00";2020;"A001132937";"CHOQUE"
356110;"2020/03/12 00:00:00+00";2020;"A001135809";"CHOQUE"
356112;"2020/03/18 00:00:00+00";2020;"A001127718";"CHOQUE"
356115;"2020/03/06 00:00:00+00";2020;"A001135710";"CHOQUE"
356116;"2020/03/15 00:00:00+00";2020;"A001135712";"CHOQUE"
356119;"2020/03/12 00:00:00+00";2020;"A001136080";"CHOQUE"
356120;"2020/03/16 00:00:00+00";2020;"A001136236";"CHOQUE"
356185;"2020/03/06 00:00:00+00";2020;"A001134662";"CHOQUE"
356186;"2020/03/06 00:00:00+00";2020;"A001135816";"CHOQUE"
356187;"2020/02/20 00:00:00+00";2020;"A001134449";"CHOQUE"
356188;"2020/02/20 00:00:00+00";2020;"A001133443";"VOLCAMIENTO"
356189;"2020/02/26 00:00:00+00";2020;"A001134883";"CHOQUE"
356190;"2020/02/21 00:00:00+00";2020;"A001133393";"CHOQUE"
356191;"2020/02/22 00:00:00+00";2020;"A001134362";"CHOQUE"
356192;"2020/02/19 00:00:00+00";2020;"A001134138";"CHOQUE"
356193;"2020/03/04 00:00:00+00";2020;"A001135209";"CHOQUE"
356194;"2020/02/25 00:00:00+00";2020;"A001134536";"CHOQUE"
356195;"2020/03/03 00:00:00+00";2020;"A001134060";"CHOQUE"
356196;"2020/03/06 00:00:00+00";2020;"A001135495";"CHOQUE"
356197;"2020/03/06 00:00:00+00";2020;"A001135497";"CHOQUE"
356198;"2020/03/14 00:00:00+00";2020;"A001136443";"CHOQUE"
356199;"2020/03/12 00:00:00+00";2020;"A001134740";"CHOQUE"
356200;"2020/03/14 00:00:00+00";2020;"A001133464";"CHOQUE"
356201;"2020/03/15 00:00:00+00";2020;"A001136263";"CHOQUE"
356202;"2020/03/13 00:00:00+00";2020;"A001136530";"CAIDA DE OCUPANTE"
356203;"2020/03/14 00:00:00+00";2020;"A001134580";"ATROPELLO"
356204;"2020/02/27 00:00:00+00";2020;"A001134296";"ATROPELLO"
356205;"2020/03/16 00:00:00+00";2020;"A001136322";"ATROPELLO"
356206;"2020/03/16 00:00:00+00";2020;"A001135435";"ATROPELLO"
356207;"2020/03/12 00:00:00+00";2020;"A001136009";"CHOQUE"
356208;"2020/03/13 00:00:00+00";2020;"A001136106";"CHOQUE"
356209;"2020/03/12 00:00:00+00";2020;"A001136010";"CHOQUE"
356210;"2020/03/13 00:00:00+00";2020;"A001136311";"CHOQUE"
356211;"2020/03/13 00:00:00+00";2020;"A001136417";"CHOQUE"
356212;"2020/03/13 00:00:00+00";2020;"A001136015";"CHOQUE"
356213;"2020/03/13 00:00:00+00";2020;"A001135614";"CHOQUE"
356214;"2020/03/13 00:00:00+00";2020;"A001136439";"CHOQUE"
356215;"2020/03/13 00:00:00+00";2020;"A001136507";"CHOQUE"
356216;"2020/03/13 00:00:00+00";2020;"A001136409";"CHOQUE"
356217;"2020/03/13 00:00:00+00";2020;"A001136467";"CHOQUE"
356218;"2020/03/13 00:00:00+00";2020;"A001135149";"CHOQUE"
356219;"2020/03/12 00:00:00+00";2020;"A001135875";"CHOQUE"
356220;"2020/03/13 00:00:00+00";2020;"A001135146";"CHOQUE"
356221;"2020/03/12 00:00:00+00";2020;"A001135984";"CHOQUE"
356222;"2020/03/13 00:00:00+00";2020;"A001134307";"CHOQUE"
356223;"2020/03/14 00:00:00+00";2020;"A001136504";"CHOQUE"
356224;"2020/03/12 00:00:00+00";2020;"A001134810";"CHOQUE"
356225;"2020/03/14 00:00:00+00";2020;"A001136434";"CHOQUE"
356226;"2020/03/14 00:00:00+00";2020;"A001136433";"CHOQUE"
356349;"2020/01/31 00:00:00+00";2020;"A001132592";"VOLCAMIENTO"
356350;"2020/01/30 00:00:00+00";2020;"A001131406";"CHOQUE"
356351;"2020/02/03 00:00:00+00";2020;"A001132355";"CHOQUE"
356352;"2020/02/02 00:00:00+00";2020;"A001132518";"CHOQUE"
356353;"2020/02/01 00:00:00+00";2020;"A001132669";"CHOQUE"
356355;"2020/02/04 00:00:00+00";2020;"A001130932";"CHOQUE"
356356;"2020/02/10 00:00:00+00";2020;"A001132960";"CHOQUE"
356359;"2020/02/11 00:00:00+00";2020;"A001133019";"CAIDA DE OCUPANTE"
356360;"2020/02/08 00:00:00+00";2020;"A001133094";"CHOQUE"
356361;"2020/02/08 00:00:00+00";2020;"A001053472";"CHOQUE"
356362;"2020/02/09 00:00:00+00";2020;"A001132609";"CHOQUE"
356365;"2020/01/19 00:00:00+00";2020;"A001129799";"CHOQUE"
356366;"2020/01/31 00:00:00+00";2020;"A001132224";"CHOQUE"
356367;"2020/01/31 00:00:00+00";2020;"A001132385";"CHOQUE"
356384;"2020/02/10 00:00:00+00";2020;"A001133013";"CHOQUE"
356386;"2020/02/02 00:00:00+00";2020;"A001132652";"CHOQUE"
356387;"2020/02/04 00:00:00+00";2020;"A001132564";"CHOQUE"
356388;"2020/02/04 00:00:00+00";2020;"A001132928";"CAIDA DE OCUPANTE"
356389;"2020/02/11 00:00:00+00";2020;"A001133523";"ATROPELLO"
356433;"2020/03/25 00:00:00+00";2020;"A001136489";"VOLCAMIENTO"
356434;"2020/03/24 00:00:00+00";2020;"A001136679";"CHOQUE"
356437;"2020/04/17 00:00:00+00";2020;"A001136406";"CHOQUE"
356450;"2020/04/01 00:00:00+00";2020;"A001128054";"CHOQUE"
356451;"2020/03/31 00:00:00+00";2020;"A001127843";"CHOQUE"
356465;"2020/03/31 00:00:00+00";2020;"A001127988";"CAIDA DE OCUPANTE"
356472;"2020/04/16 00:00:00+00";2020;"A001128046";"CHOQUE"
356473;"2020/04/21 00:00:00+00";2020;"A001127661";"CHOQUE"
356474;"2020/04/24 00:00:00+00";2020;"A001127793";"CHOQUE"
356475;"2020/04/24 00:00:00+00";2020;"A001135962";"CHOQUE"
356476;"2020/04/19 00:00:00+00";2020;"A001127699";"CHOQUE"
356477;"2020/04/21 00:00:00+00";2020;"A001136706";"VOLCAMIENTO"
356478;"2020/04/21 00:00:00+00";2020;"A001136419";"CHOQUE"
356479;"2020/04/20 00:00:00+00";2020;"A001128145";"CHOQUE"
356480;"2020/04/20 00:00:00+00";2020;"A001128224";"CHOQUE"
356481;"2020/04/16 00:00:00+00";2020;"A001128097";"CHOQUE"
356482;"2020/04/19 00:00:00+00";2020;"A001136240";"CHOQUE"
356483;"2020/04/24 00:00:00+00";2020;"A001128227";"CHOQUE"
356484;"2020/04/16 00:00:00+00";2020;"A001127955";"CHOQUE"
356485;"2020/04/16 00:00:00+00";2020;"A001127995";"CHOQUE"
356486;"2020/04/18 00:00:00+00";2020;"A001135995";"CHOQUE"
356487;"2020/04/21 00:00:00+00";2020;"A001136573";"CHOQUE"
356488;"2020/04/21 00:00:00+00";2020;"A001136552";"CHOQUE"
356489;"2020/04/20 00:00:00+00";2020;"A001135383";"CHOQUE"
356490;"2020/04/20 00:00:00+00";2020;"A001133516";"CHOQUE"
356501;"2020/02/21 00:00:00+00";2020;"A001131662";"ATROPELLO"
356511;"2020/04/20 00:00:00+00";2020;"A001128223";"CHOQUE"
356512;"2020/04/20 00:00:00+00";2020;"A001128124";"CHOQUE"
356513;"2020/04/16 00:00:00+00";2020;"A001128107";"CHOQUE"
356568;"2020/01/01 00:00:00+00";2020;"A001129567";"CHOQUE"
356569;"2020/04/24 00:00:00+00";2020;"A001127933";"CHOQUE"
356570;"2020/04/24 00:00:00+00";2020;"A001128272";"CHOQUE"
356571;"2020/04/25 00:00:00+00";2020;"A001128169";"CHOQUE"
356572;"2020/04/25 00:00:00+00";2020;"A001127847";"CHOQUE"
356575;"2020/04/24 00:00:00+00";2020;"A001128279";"CHOQUE"
356576;"2020/04/23 00:00:00+00";2020;"A001128131";"CHOQUE"
356577;"2020/04/23 00:00:00+00";2020;"A001127999";"CHOQUE"
356578;"2020/04/25 00:00:00+00";2020;"A001136610";"CHOQUE"
356579;"2020/04/26 00:00:00+00";2020;"A001128005";"CHOQUE"
356580;"2020/04/26 00:00:00+00";2020;"A001128084";"CHOQUE"
356584;"2020/04/26 00:00:00+00";2020;"A001128384";"CHOQUE"
356585;"2020/04/26 00:00:00+00";2020;"A001136237";"CHOQUE"
356586;"2020/04/23 00:00:00+00";2020;"A001135240";"CHOQUE"
356587;"2020/04/24 00:00:00+00";2020;"A001127998";"CHOQUE"
356588;"2020/04/23 00:00:00+00";2020;"A001134866";"CHOQUE"
356589;"2020/04/24 00:00:00+00";2020;"A001127577";"CHOQUE"
356590;"2020/04/27 00:00:00+00";2020;"A001128154";"CHOQUE"
356591;"2020/04/26 00:00:00+00";2020;"A001128363";"CHOQUE"
356592;"2020/04/26 00:00:00+00";2020;"A001128152";"CHOQUE"
356593;"2020/04/25 00:00:00+00";2020;"A001127687";"CHOQUE"
356594;"2020/04/23 00:00:00+00";2020;"A001136420";"CHOQUE"
356595;"2020/04/23 00:00:00+00";2020;"A001136441";"CHOQUE"
356631;"2020/01/07 00:00:00+00";2020;"A001062296";"ATROPELLO"
356632;"2020/01/06 00:00:00+00";2020;"A001130291";"CHOQUE"
356633;"2020/01/02 00:00:00+00";2020;"A001127335";"CHOQUE"
356634;"2020/01/02 00:00:00+00";2020;"A001129404";"CHOQUE"
356635;"2020/01/03 00:00:00+00";2020;"A001130163";"CHOQUE"
356636;"2020/01/02 00:00:00+00";2020;"A001128846";"CHOQUE"
356637;"2020/01/03 00:00:00+00";2020;"A001062003";"CHOQUE"
356638;"2020/01/08 00:00:00+00";2020;"A001130455";"CHOQUE"
356639;"2020/01/07 00:00:00+00";2020;"A001055420";"OTRO"
356640;"2020/01/08 00:00:00+00";2020;"A001130297";"ATROPELLO"
356641;"2020/01/07 00:00:00+00";2020;"A001130385";"ATROPELLO"
356642;"2020/01/08 00:00:00+00";2020;"A001061625";"ATROPELLO"
356643;"2020/01/07 00:00:00+00";2020;"A001130139";"ATROPELLO"
356644;"2020/01/07 00:00:00+00";2020;"A001130052";"CHOQUE"
356645;"2020/01/07 00:00:00+00";2020;"A001126744";"CHOQUE"
356646;"2020/01/07 00:00:00+00";2020;"A001130416";"CHOQUE"
356647;"2020/01/07 00:00:00+00";2020;"A001130276";"CHOQUE"
356648;"2020/01/07 00:00:00+00";2020;"A001129728";"CHOQUE"
356649;"2020/01/07 00:00:00+00";2020;"A001130133";"CHOQUE"
356650;"2020/01/07 00:00:00+00";2020;"A001130053";"CHOQUE"
356651;"2020/01/07 00:00:00+00";2020;"A001130123";"CHOQUE"
356652;"2020/01/08 00:00:00+00";2020;"A001126795";"CHOQUE"
356653;"2020/01/08 00:00:00+00";2020;"A001129582";"CHOQUE"
356654;"2020/01/08 00:00:00+00";2020;"A001130349";"CHOQUE"
356655;"2020/01/08 00:00:00+00";2020;"A001130350";"CHOQUE"
356656;"2020/01/07 00:00:00+00";2020;"A001130062";"CHOQUE"
356657;"2020/01/07 00:00:00+00";2020;"A001127427";"CHOQUE"
356658;"2020/01/07 00:00:00+00";2020;"A001130229";"CHOQUE"
356659;"2020/09/22 00:00:00+00";2020;"A001128859";"CHOQUE"
356660;"2020/01/09 00:00:00+00";2020;"A001129466";"CHOQUE"
